189822 1333184979187000 -1 (2012-03-31T09:09:39.187000 -> null)
189823 1333185234235000 -1 (2012-03-31T09:13:54.235000 -> null)
189824 1333185490064000 -1 (2012-03-31T09:18:10.064000 -> null)
189825 1333185966824000 -1 (2012-03-31T09:26:06.824000 -> null)
189827 1333186580109000 -1 (2012-03-31T09:36:20.109000 -> null)
189830 1333187467111000 -1 (2012-03-31T09:51:07.111000 -> null)
189836 1333192046455000 -1 (2012-03-31T11:07:26.455000 -> null)
189840 1333195770063000 -1 (2012-03-31T12:09:30.063000 -> null)
189850 1333198558338000 -1 (2012-03-31T12:55:58.338000 -> null)
189858 1333198784333000 -1 (2012-03-31T12:59:44.333000 -> null)
189861 1333199168204000 -1 (2012-03-31T13:06:08.204000 -> null)
189869 1333200601241000 -1 (2012-03-31T13:30:01.241000 -> null)
189874 1333201618588000 -1 (2012-03-31T13:46:58.588000 -> null)
189877 1333203785426000 -1 (2012-03-31T14:23:05.426000 -> null)
189884 1333207550012000 -1 (2012-03-31T15:25:50.012000 -> null)
189885 1333207734361000 -1 (2012-03-31T15:28:54.361000 -> null)
189888 1333208340790000 -1 (2012-03-31T15:39:00.790000 -> null)
189890 1333208717143000 -1 (2012-03-31T15:45:17.143000 -> null)
189899 1333212437850000 -1 (2012-03-31T16:47:17.850000 -> null)
189906 1333215041672000 -1 (2012-03-31T17:30:41.672000 -> null)
189907 1333215276881000 -1 (2012-03-31T17:34:36.881000 -> null)
189915 1333221226910000 -1 (2012-03-31T19:13:46.910000 -> null)
189916 1333221824172000 -1 (2012-03-31T19:23:44.172000 -> null)
189917 1333224273945000 -1 (2012-03-31T20:04:33.945000 -> null)
189918 1333225493741000 -1 (2012-03-31T20:24:53.741000 -> null)
189919 1333226073361000 -1 (2012-03-31T20:34:33.361000 -> null)
189920 1333231846031000 -1 (2012-03-31T22:10:46.031000 -> null)
189922 1333232155246000 -1 (2012-03-31T22:15:55.246000 -> null)
189924 1333232876714000 -1 (2012-03-31T22:27:56.714000 -> null)
189926 1333239284476000 -1 (2012-04-01T00:14:44.476000 -> null)
189928 1333253509459000 -1 (2012-04-01T04:11:49.459000 -> null)
189931 1333254383926000 -1 (2012-04-01T04:26:23.926000 -> null)
189932 1333258639856000 -1 (2012-04-01T05:37:19.856000 -> null)
189934 1333268838480000 -1 (2012-04-01T08:27:18.480000 -> null)
189940 1333271177997000 -1 (2012-04-01T09:06:17.997000 -> null)
189942 1333272312972000 -1 (2012-04-01T09:25:12.972000 -> null)
189943 1333277415275000 -1 (2012-04-01T10:50:15.275000 -> null)
189944 1333282284796000 -1 (2012-04-01T12:11:24.796000 -> null)
189945 1333283799222000 -1 (2012-04-01T12:36:39.222000 -> null)
189948 1333289982919000 -1 (2012-04-01T14:19:42.919000 -> null)
189952 1333291035827000 -1 (2012-04-01T14:37:15.827000 -> null)
189953 1333291256638000 -1 (2012-04-01T14:40:56.638000 -> null)
189973 1333311349789000 -1 (2012-04-01T20:15:49.789000 -> null)
189975 1333314889656000 -1 (2012-04-01T21:14:49.656000 -> null)
189976 1333316610047000 -1 (2012-04-01T21:43:30.047000 -> null)
189977 1333318955674000 -1 (2012-04-01T22:22:35.674000 -> null)
189978 1333320477766000 -1 (2012-04-01T22:47:57.766000 -> null)
189981 1333350192472000 -1 (2012-04-02T07:03:12.472000 -> null)
189982 1333350466764000 -1 (2012-04-02T07:07:46.764000 -> null)
189987 1333355480951000 -1 (2012-04-02T08:31:20.951000 -> null)
189990 1333355955716000 -1 (2012-04-02T08:39:15.716000 -> null)
189993 1333357393316000 -1 (2012-04-02T09:03:13.316000 -> null)
190002 1333359640277000 -1 (2012-04-02T09:40:40.277000 -> null)
190007 1333361092232000 -1 (2012-04-02T10:04:52.232000 -> null)
190008 1333361721471000 -1 (2012-04-02T10:15:21.471000 -> null)
190009 1333363949995000 -1 (2012-04-02T10:52:29.995000 -> null)
190010 1333364155255000 -1 (2012-04-02T10:55:55.255000 -> null)
190018 1333368119426000 -1 (2012-04-02T12:01:59.426000 -> null)
190021 1333368677433000 -1 (2012-04-02T12:11:17.433000 -> null)
190044 1333373674833000 -1 (2012-04-02T13:34:34.833000 -> null)
190047 1333374032092000 -1 (2012-04-02T13:40:32.092000 -> null)
190053 1333376109930000 -1 (2012-04-02T14:15:09.930000 -> null)
190054 1333377515008000 -1 (2012-04-02T14:38:35.008000 -> null)
190058 1333380762283000 -1 (2012-04-02T15:32:42.283000 -> null)
190060 1333381092292000 -1 (2012-04-02T15:38:12.292000 -> null)
190061 1333381807241000 -1 (2012-04-02T15:50:07.241000 -> null)
190062 1333382026158000 -1 (2012-04-02T15:53:46.158000 -> null)
190068 1333384429926000 -1 (2012-04-02T16:33:49.926000 -> null)
190069 1333384769444000 -1 (2012-04-02T16:39:29.444000 -> null)
190070 1333385965985000 -1 (2012-04-02T16:59:25.985000 -> null)
190072 1333386471866000 -1 (2012-04-02T17:07:51.866000 -> null)
190074 1333387324125000 -1 (2012-04-02T17:22:04.125000 -> null)
190081 1333388362446000 -1 (2012-04-02T17:39:22.446000 -> null)
190092 1333395634066000 -1 (2012-04-02T19:40:34.066000 -> null)
190094 1333396325210000 -1 (2012-04-02T19:52:05.210000 -> null)
190096 1333396650689000 -1 (2012-04-02T19:57:30.689000 -> null)
190098 1333397505441000 -1 (2012-04-02T20:11:45.441000 -> null)
190100 1333397796862000 -1 (2012-04-02T20:16:36.862000 -> null)
190101 1333398120811000 -1 (2012-04-02T20:22:00.811000 -> null)
190102 1333398342460000 -1 (2012-04-02T20:25:42.460000 -> null)
190103 1333399107376000 -1 (2012-04-02T20:38:27.376000 -> null)
190104 1333399809913000 -1 (2012-04-02T20:50:09.913000 -> null)
190110 1333403185889000 -1 (2012-04-02T21:46:25.889000 -> null)
190111 1333403651125000 -1 (2012-04-02T21:54:11.125000 -> null)
190114 1333404697497000 -1 (2012-04-02T22:11:37.497000 -> null)
190117 1333406346381000 -1 (2012-04-02T22:39:06.381000 -> null)
190118 1333406487856000 -1 (2012-04-02T22:41:27.856000 -> null)
190119 1333409490022000 -1 (2012-04-02T23:31:30.022000 -> null)
190120 1333411065005000 -1 (2012-04-02T23:57:45.005000 -> null)
190121 1333411611830000 -1 (2012-04-03T00:06:51.830000 -> null)
190125 1333415053868000 -1 (2012-04-03T01:04:13.868000 -> null)
190127 1333415604348000 -1 (2012-04-03T01:13:24.348000 -> null)
190128 1333416164827000 -1 (2012-04-03T01:22:44.827000 -> null)
190130 1333417450485000 -1 (2012-04-03T01:44:10.485000 -> null)
190132 1333421948836000 -1 (2012-04-03T02:59:08.836000 -> null)
190134 1333423682633000 -1 (2012-04-03T03:28:02.633000 -> null)
190136 1333426871069000 -1 (2012-04-03T04:21:11.069000 -> null)
190138 1333427705134000 -1 (2012-04-03T04:35:05.134000 -> null)
190139 1333432166729000 -1 (2012-04-03T05:49:26.729000 -> null)
190141 1333432478522000 -1 (2012-04-03T05:54:38.522000 -> null)
190145 1333435940324000 -1 (2012-04-03T06:52:20.324000 -> null)
190146 1333436897941000 -1 (2012-04-03T07:08:17.941000 -> null)
190149 1333439022170000 -1 (2012-04-03T07:43:42.170000 -> null)
190152 1333439914096000 -1 (2012-04-03T07:58:34.096000 -> null)
190155 1333441012313000 -1 (2012-04-03T08:16:52.313000 -> null)
190156 1333441691044000 -1 (2012-04-03T08:28:11.044000 -> null)
190158 1333442466257000 -1 (2012-04-03T08:41:06.257000 -> null)
190165 1333445208381000 -1 (2012-04-03T09:26:48.381000 -> null)
190177 1333449044894000 -1 (2012-04-03T10:30:44.894000 -> null)
190179 1333451134625000 -1 (2012-04-03T11:05:34.625000 -> null)
190180 1333454584763000 -1 (2012-04-03T12:03:04.763000 -> null)
190183 1333457110644000 -1 (2012-04-03T12:45:10.644000 -> null)
190185 1333458312675000 -1 (2012-04-03T13:05:12.675000 -> null)
190188 1333459929105000 -1 (2012-04-03T13:32:09.105000 -> null)
190191 1333460535100000 -1 (2012-04-03T13:42:15.100000 -> null)
190195 1333461442668000 -1 (2012-04-03T13:57:22.668000 -> null)
190204 1333465113067000 -1 (2012-04-03T14:58:33.067000 -> null)
190205 1333465704390000 -1 (2012-04-03T15:08:24.390000 -> null)
190207 1333466858272000 -1 (2012-04-03T15:27:38.272000 -> null)
190210 1333467774893000 -1 (2012-04-03T15:42:54.893000 -> null)
190221 1333473199706000 -1 (2012-04-03T17:13:19.706000 -> null)
190223 1333473584518000 -1 (2012-04-03T17:19:44.518000 -> null)
190239 1333482194778000 -1 (2012-04-03T19:43:14.778000 -> null)
190241 1333482668811000 -1 (2012-04-03T19:51:08.811000 -> null)
190242 1333487249170000 -1 (2012-04-03T21:07:29.170000 -> null)
190245 1333492794196000 -1 (2012-04-03T22:39:54.196000 -> null)
190246 1333493104929000 -1 (2012-04-03T22:45:04.929000 -> null)
190248 1333494272802000 -1 (2012-04-03T23:04:32.802000 -> null)
190249 1333495157229000 -1 (2012-04-03T23:19:17.229000 -> null)
190251 1333495668099000 -1 (2012-04-03T23:27:48.099000 -> null)
190253 1333496217153000 -1 (2012-04-03T23:36:57.153000 -> null)
190254 1333502259683000 -1 (2012-04-04T01:17:39.683000 -> null)
190257 1333504989004000 -1 (2012-04-04T02:03:09.004000 -> null)
190259 1333505700975000 -1 (2012-04-04T02:15:00.975000 -> null)
190262 1333510111573000 -1 (2012-04-04T03:28:31.573000 -> null)
190263 1333518577131000 -1 (2012-04-04T05:49:37.131000 -> null)
190264 1333519252950000 -1 (2012-04-04T06:00:52.950000 -> null)
190265 1333520044304000 -1 (2012-04-04T06:14:04.304000 -> null)
190266 1333522517066000 -1 (2012-04-04T06:55:17.066000 -> null)
190267 1333523777909000 -1 (2012-04-04T07:16:17.909000 -> null)
190280 1333527108015000 -1 (2012-04-04T08:11:48.015000 -> null)
190285 1333527899228000 -1 (2012-04-04T08:24:59.228000 -> null)
190286 1333529216805000 -1 (2012-04-04T08:46:56.805000 -> null)
190288 1333530994645000 -1 (2012-04-04T09:16:34.645000 -> null)
190294 1333533123999000 -1 (2012-04-04T09:52:03.999000 -> null)
190299 1333536484578000 -1 (2012-04-04T10:48:04.578000 -> null)
190303 1333541342780000 -1 (2012-04-04T12:09:02.780000 -> null)
190307 1333542500511000 -1 (2012-04-04T12:28:20.511000 -> null)
190308 1333543360390000 -1 (2012-04-04T12:42:40.390000 -> null)
190324 1333547024105000 -1 (2012-04-04T13:43:44.105000 -> null)
190332 1333548204486000 -1 (2012-04-04T14:03:24.486000 -> null)
190336 1333549400006000 -1 (2012-04-04T14:23:20.006000 -> null)
190362 1333552393636000 -1 (2012-04-04T15:13:13.636000 -> null)
190367 1333553011697000 -1 (2012-04-04T15:23:31.697000 -> null)
190372 1333553804534000 -1 (2012-04-04T15:36:44.534000 -> null)
190374 1333554454582000 -1 (2012-04-04T15:47:34.582000 -> null)
190376 1333555952850000 -1 (2012-04-04T16:12:32.850000 -> null)
190378 1333556976744000 -1 (2012-04-04T16:29:36.744000 -> null)
190380 1333558936252000 -1 (2012-04-04T17:02:16.252000 -> null)
190382 1333571895759000 -1 (2012-04-04T20:38:15.759000 -> null)
190385 1333573462326000 -1 (2012-04-04T21:04:22.326000 -> null)
190388 1333577974614000 -1 (2012-04-04T22:19:34.614000 -> null)
190389 1333578251168000 -1 (2012-04-04T22:24:11.168000 -> null)
190390 1333583905395000 -1 (2012-04-04T23:58:25.395000 -> null)
190391 1333584403596000 -1 (2012-04-05T00:06:43.596000 -> null)
190394 1333585480625000 -1 (2012-04-05T00:24:40.625000 -> null)
190396 1333585848671000 -1 (2012-04-05T00:30:48.671000 -> null)
190399 1333589812681000 -1 (2012-04-05T01:36:52.681000 -> null)
190401 1333595904931000 -1 (2012-04-05T03:18:24.931000 -> null)
190402 1333598026453000 -1 (2012-04-05T03:53:46.453000 -> null)
190403 1333598454316000 -1 (2012-04-05T04:00:54.316000 -> null)
190404 1333599392440000 -1 (2012-04-05T04:16:32.440000 -> null)
190405 1333600080192000 -1 (2012-04-05T04:28:00.192000 -> null)
190406 1333602402808000 -1 (2012-04-05T05:06:42.808000 -> null)
190407 1333602794936000 -1 (2012-04-05T05:13:14.936000 -> null)
190409 1333603103622000 -1 (2012-04-05T05:18:23.622000 -> null)
190410 1333603624180000 -1 (2012-04-05T05:27:04.180000 -> null)
190411 1333604123326000 -1 (2012-04-05T05:35:23.326000 -> null)
190415 1333612588764000 -1 (2012-04-05T07:56:28.764000 -> null)
190418 1333613903075000 -1 (2012-04-05T08:18:23.075000 -> null)
190420 1333615308630000 -1 (2012-04-05T08:41:48.630000 -> null)
190424 1333618465851000 -1 (2012-04-05T09:34:25.851000 -> null)
190426 1333619045505000 -1 (2012-04-05T09:44:05.505000 -> null)
190428 1333619978132000 -1 (2012-04-05T09:59:38.132000 -> null)
190430 1333620279764000 -1 (2012-04-05T10:04:39.764000 -> null)
190431 1333620646989000 -1 (2012-04-05T10:10:46.989000 -> null)
190432 1333620935801000 -1 (2012-04-05T10:15:35.801000 -> null)
190437 1333622822127000 -1 (2012-04-05T10:47:02.127000 -> null)
190439 1333624187102000 -1 (2012-04-05T11:09:47.102000 -> null)
190442 1333626701793000 -1 (2012-04-05T11:51:41.793000 -> null)
190446 1333627805396000 -1 (2012-04-05T12:10:05.396000 -> null)
190450 1333629879969000 -1 (2012-04-05T12:44:39.969000 -> null)
190456 1333630993992000 -1 (2012-04-05T13:03:13.992000 -> null)
190459 1333635667577000 -1 (2012-04-05T14:21:07.577000 -> null)
190462 1333637427073000 -1 (2012-04-05T14:50:27.073000 -> null)
190465 1333638013598000 -1 (2012-04-05T15:00:13.598000 -> null)
190467 1333641629492000 -1 (2012-04-05T16:00:29.492000 -> null)
190470 1333643238724000 -1 (2012-04-05T16:27:18.724000 -> null)
190473 1333644191626000 -1 (2012-04-05T16:43:11.626000 -> null)
190474 1333645321483000 -1 (2012-04-05T17:02:01.483000 -> null)
190476 1333645779195000 -1 (2012-04-05T17:09:39.195000 -> null)
190479 1333646785714000 -1 (2012-04-05T17:26:25.714000 -> null)
190481 1333647159021000 -1 (2012-04-05T17:32:39.021000 -> null)
190482 1333647402540000 -1 (2012-04-05T17:36:42.540000 -> null)
190484 1333653334762000 -1 (2012-04-05T19:15:34.762000 -> null)
190487 1333657274624000 -1 (2012-04-05T20:21:14.624000 -> null)
190488 1333657554903000 -1 (2012-04-05T20:25:54.903000 -> null)
190490 1333658120117000 -1 (2012-04-05T20:35:20.117000 -> null)
190491 1333661957431000 -1 (2012-04-05T21:39:17.431000 -> null)
190492 1333663402351000 -1 (2012-04-05T22:03:22.351000 -> null)
190494 1333664878794000 -1 (2012-04-05T22:27:58.794000 -> null)
190495 1333675079432000 -1 (2012-04-06T01:17:59.432000 -> null)
190497 1333675390624000 -1 (2012-04-06T01:23:10.624000 -> null)
190500 1333676196221000 -1 (2012-04-06T01:36:36.221000 -> null)
190501 1333679202788000 -1 (2012-04-06T02:26:42.788000 -> null)
190502 1333679473548000 -1 (2012-04-06T02:31:13.548000 -> null)
190503 1333680048777000 -1 (2012-04-06T02:40:48.777000 -> null)
190504 1333680533965000 -1 (2012-04-06T02:48:53.965000 -> null)
190505 1333685437100000 -1 (2012-04-06T04:10:37.100000 -> null)
190506 1333698276252000 -1 (2012-04-06T07:44:36.252000 -> null)
190508 1333699410670000 -1 (2012-04-06T08:03:30.670000 -> null)
190510 1333699977466000 -1 (2012-04-06T08:12:57.466000 -> null)
190511 1333700279166000 -1 (2012-04-06T08:17:59.166000 -> null)
190512 1333700967982000 -1 (2012-04-06T08:29:27.982000 -> null)
190517 1333701962655000 -1 (2012-04-06T08:46:02.655000 -> null)
190519 1333706237719000 -1 (2012-04-06T09:57:17.719000 -> null)
190521 1333707675766000 -1 (2012-04-06T10:21:15.766000 -> null)
190523 1333710453865000 -1 (2012-04-06T11:07:33.865000 -> null)
190524 1333712257972000 -1 (2012-04-06T11:37:37.972000 -> null)
190525 1333712544073000 -1 (2012-04-06T11:42:24.073000 -> null)
190526 1333712908865000 -1 (2012-04-06T11:48:28.865000 -> null)
190528 1333713616919000 -1 (2012-04-06T12:00:16.919000 -> null)
190529 1333713995138000 -1 (2012-04-06T12:06:35.138000 -> null)
190530 1333714415632000 -1 (2012-04-06T12:13:35.632000 -> null)
190533 1333715021943000 -1 (2012-04-06T12:23:41.943000 -> null)
190536 1333715626906000 -1 (2012-04-06T12:33:46.906000 -> null)
190537 1333715942712000 -1 (2012-04-06T12:39:02.712000 -> null)
190538 1333716369954000 -1 (2012-04-06T12:46:09.954000 -> null)
190539 1333719361032000 -1 (2012-04-06T13:36:01.032000 -> null)
190547 1333728428245000 -1 (2012-04-06T16:07:08.245000 -> null)
190553 1333731937161000 -1 (2012-04-06T17:05:37.161000 -> null)
190562 1333732631609000 -1 (2012-04-06T17:17:11.609000 -> null)
190564 1333733542567000 -1 (2012-04-06T17:32:22.567000 -> null)
190566 1333734774364000 -1 (2012-04-06T17:52:54.364000 -> null)
190569 1333736086188000 -1 (2012-04-06T18:14:46.188000 -> null)
190571 1333737674265000 -1 (2012-04-06T18:41:14.265000 -> null)
190572 1333739776794000 -1 (2012-04-06T19:16:16.794000 -> null)
190573 1333740565034000 -1 (2012-04-06T19:29:25.034000 -> null)
190574 1333740996008000 -1 (2012-04-06T19:36:36.008000 -> null)
190576 1333744472025000 -1 (2012-04-06T20:34:32.025000 -> null)
190578 1333747916717000 -1 (2012-04-06T21:31:56.717000 -> null)
190580 1333749317581000 -1 (2012-04-06T21:55:17.581000 -> null)
190584 1333750573031000 -1 (2012-04-06T22:16:13.031000 -> null)
190586 1333754182736000 -1 (2012-04-06T23:16:22.736000 -> null)
190588 1333754524349000 -1 (2012-04-06T23:22:04.349000 -> null)
190590 1333754885893000 -1 (2012-04-06T23:28:05.893000 -> null)
190591 1333755542834000 -1 (2012-04-06T23:39:02.834000 -> null)
190592 1333760997978000 -1 (2012-04-07T01:09:57.978000 -> null)
190593 1333761899188000 -1 (2012-04-07T01:24:59.188000 -> null)
190595 1333762274811000 -1 (2012-04-07T01:31:14.811000 -> null)
190597 1333770419308000 -1 (2012-04-07T03:46:59.308000 -> null)
190598 1333770645370000 -1 (2012-04-07T03:50:45.370000 -> null)
190599 1333770869690000 -1 (2012-04-07T03:54:29.690000 -> null)
190602 1333771395099000 -1 (2012-04-07T04:03:15.099000 -> null)
190604 1333772006993000 -1 (2012-04-07T04:13:26.993000 -> null)
190605 1333776154635000 -1 (2012-04-07T05:22:34.635000 -> null)
190607 1333777515980000 -1 (2012-04-07T05:45:15.980000 -> null)
190609 1333778926760000 -1 (2012-04-07T06:08:46.760000 -> null)
190611 1333779442372000 -1 (2012-04-07T06:17:22.372000 -> null)
190614 1333780165303000 -1 (2012-04-07T06:29:25.303000 -> null)
190615 1333780371020000 -1 (2012-04-07T06:32:51.020000 -> null)
190616 1333780849122000 -1 (2012-04-07T06:40:49.122000 -> null)
190619 1333781740808000 -1 (2012-04-07T06:55:40.808000 -> null)
190621 1333781973056000 -1 (2012-04-07T06:59:33.056000 -> null)
190624 1333782901179000 -1 (2012-04-07T07:15:01.179000 -> null)
190627 1333783421168000 -1 (2012-04-07T07:23:41.168000 -> null)
190628 1333785968206000 -1 (2012-04-07T08:06:08.206000 -> null)
190630 1333788327593000 -1 (2012-04-07T08:45:27.593000 -> null)
190631 1333791120173000 -1 (2012-04-07T09:32:00.173000 -> null)
190632 1333792306784000 -1 (2012-04-07T09:51:46.784000 -> null)
190634 1333794023398000 -1 (2012-04-07T10:20:23.398000 -> null)
190638 1333812002664000 -1 (2012-04-07T15:20:02.664000 -> null)
190640 1333813877432000 -1 (2012-04-07T15:51:17.432000 -> null)
190641 1333814380398000 -1 (2012-04-07T15:59:40.398000 -> null)
190642 1333816759682000 -1 (2012-04-07T16:39:19.682000 -> null)
190644 1333817904850000 -1 (2012-04-07T16:58:24.850000 -> null)
190645 1333818990291000 -1 (2012-04-07T17:16:30.291000 -> null)
190646 1333821721265000 -1 (2012-04-07T18:02:01.265000 -> null)
190647 1333825085884000 -1 (2012-04-07T18:58:05.884000 -> null)
190654 1333826740415000 -1 (2012-04-07T19:25:40.415000 -> null)
190655 1333827107960000 -1 (2012-04-07T19:31:47.960000 -> null)
190656 1333827627654000 -1 (2012-04-07T19:40:27.654000 -> null)
190658 1333837873669000 -1 (2012-04-07T22:31:13.669000 -> null)
190659 1333838295752000 -1 (2012-04-07T22:38:15.752000 -> null)
190661 1333842646360000 -1 (2012-04-07T23:50:46.360000 -> null)
190662 1333851471555000 -1 (2012-04-08T02:17:51.555000 -> null)
190663 1333851970419000 -1 (2012-04-08T02:26:10.419000 -> null)
190665 1333854955491000 -1 (2012-04-08T03:15:55.491000 -> null)
190667 1333856020801000 -1 (2012-04-08T03:33:40.801000 -> null)
190668 1333856504724000 -1 (2012-04-08T03:41:44.724000 -> null)
190669 1333857007270000 -1 (2012-04-08T03:50:07.270000 -> null)
190673 1333858917903000 -1 (2012-04-08T04:21:57.903000 -> null)
190676 1333859967434000 -1 (2012-04-08T04:39:27.434000 -> null)
190678 1333860924088000 -1 (2012-04-08T04:55:24.088000 -> null)
190679 1333876050864000 -1 (2012-04-08T09:07:30.864000 -> null)
190681 1333878150771000 -1 (2012-04-08T09:42:30.771000 -> null)
190682 1333878915294000 -1 (2012-04-08T09:55:15.294000 -> null)
190684 1333880252177000 -1 (2012-04-08T10:17:32.177000 -> null)
190685 1333880655741000 -1 (2012-04-08T10:24:15.741000 -> null)
190687 1333887892697000 -1 (2012-04-08T12:24:52.697000 -> null)
190688 1333888239744000 -1 (2012-04-08T12:30:39.744000 -> null)
190690 1333894664248000 -1 (2012-04-08T14:17:44.248000 -> null)
190692 1333895610473000 -1 (2012-04-08T14:33:30.473000 -> null)
190693 1333896610885000 -1 (2012-04-08T14:50:10.885000 -> null)
190696 1333897655575000 -1 (2012-04-08T15:07:35.575000 -> null)
190698 1333898259936000 -1 (2012-04-08T15:17:39.936000 -> null)
190700 1333899259389000 -1 (2012-04-08T15:34:19.389000 -> null)
190702 1333900932253000 -1 (2012-04-08T16:02:12.253000 -> null)
190703 1333905069696000 -1 (2012-04-08T17:11:09.696000 -> null)
190704 1333911172460000 -1 (2012-04-08T18:52:52.460000 -> null)
190705 1333911414703000 -1 (2012-04-08T18:56:54.703000 -> null)
190706 1333921725388000 -1 (2012-04-08T21:48:45.388000 -> null)
190707 1333925158444000 -1 (2012-04-08T22:45:58.444000 -> null)
190708 1333933590058000 -1 (2012-04-09T01:06:30.058000 -> null)
190710 1333938577062000 -1 (2012-04-09T02:29:37.062000 -> null)
190713 1333939218221000 -1 (2012-04-09T02:40:18.221000 -> null)
190714 1333939469336000 -1 (2012-04-09T02:44:29.336000 -> null)
190716 1333940375403000 -1 (2012-04-09T02:59:35.403000 -> null)
190717 1333940719913000 -1 (2012-04-09T03:05:19.913000 -> null)
190718 1333941008183000 -1 (2012-04-09T03:10:08.183000 -> null)
190719 1333941620486000 -1 (2012-04-09T03:20:20.486000 -> null)
190720 1333942181707000 -1 (2012-04-09T03:29:41.707000 -> null)
190721 1333944198582000 -1 (2012-04-09T04:03:18.582000 -> null)
190722 1333945085824000 -1 (2012-04-09T04:18:05.824000 -> null)
190723 1333945485502000 -1 (2012-04-09T04:24:45.502000 -> null)
190725 1333949126039000 -1 (2012-04-09T05:25:26.039000 -> null)
190727 1333950704820000 -1 (2012-04-09T05:51:44.820000 -> null)
190728 1333951126452000 -1 (2012-04-09T05:58:46.452000 -> null)
190729 1333951403151000 -1 (2012-04-09T06:03:23.151000 -> null)
190731 1333951972110000 -1 (2012-04-09T06:12:52.110000 -> null)
190733 1333958818475000 -1 (2012-04-09T08:06:58.475000 -> null)
190734 1333969837361000 -1 (2012-04-09T11:10:37.361000 -> null)
190735 1333970143420000 -1 (2012-04-09T11:15:43.420000 -> null)
190736 1333970366709000 -1 (2012-04-09T11:19:26.709000 -> null)
190738 1333975098483000 -1 (2012-04-09T12:38:18.483000 -> null)
190743 1333984825540000 -1 (2012-04-09T15:20:25.540000 -> null)
190750 1333987885804000 -1 (2012-04-09T16:11:25.804000 -> null)
190751 1333988542561000 -1 (2012-04-09T16:22:22.561000 -> null)
190756 1333994794035000 -1 (2012-04-09T18:06:34.035000 -> null)
190757 1333995232775000 -1 (2012-04-09T18:13:52.775000 -> null)
190759 1333996427632000 -1 (2012-04-09T18:33:47.632000 -> null)
